0.5181379310344827,0.0056,0.0007483314773547883
0.6905172413793103,0.0059,0.0007681145747868608
0.001,0.0082,0.0009055385138137418
0.3457586206896551,0.0071,0.0008426149773176359
0.17337931034482756,0.0056,0.0007483314773547883
0.8628965517241378,0.0063,0.0007937253933193772
1.3800344827586204,0.0056,0.0007483314773547883
1.0352758620689653,0.0067,0.0008185352771872451
1.207655172413793,0.0068,0.0008246211251235321
1.5524137931034478,0.0066,0.0008124038404635961
1.7247931034482755,0.0067,0.0008185352771872451
1.8971724137931032,0.0069,0.0008306623862918075
2.414310344827586,0.0074,0.0008602325267042626
2.0695517241379306,0.0067,0.0008185352771872451
2.241931034482758,0.0073,0.000854400374531753
2.5866896551724134,0.0058,0.0007615773105863909
2.759068965517241,0.0063,0.0007937253933193772
2.9314482758620684,0.0066,0.0008124038404635961
3.2762068965517237,0.0068,0.0008246211251235321
3.103827586206896,0.0074,0.0008602325267042626
3.448586206896551,0.0071,0.0008426149773176359
3.6209655172413786,0.0057,0.000754983443527075
3.7933448275862065,0.0055,0.0007416198487095663
3.965724137931034,0.0061,0.0007810249675906654
4.138103448275862,0.0061,0.0007810249675906654
4.310482758620689,0.0071,0.0008426149773176359
4.482862068965517,0.0069,0.0008306623862918075
4.655241379310344,0.0075,0.0008660254037844387
4.8276206896551725,0.0061,0.0007810249675906654
5.0,0.0064,0.0008
