.0,0.00324,5.69e-05
.03,0.003172,5.63e-05
.06,0.003154,5.62e-05
.1,0.003092,5.56e-05
.13,0.002899,5.38e-05
.16,0.002745,5.24e-05
.2,0.00254,5.04e-05
.23,0.002402,4.9e-05
.26,0.002345,4.84e-05
.3,0.002269,4.76e-05
.33,0.002206,4.7e-05
.36,0.002067,4.55e-05
.4,0.002024,4.5e-05
.43,0.001962,4.43e-05
.46,0.0019,4.36e-05
.50,0.001916,4.38e-05
.53,0.001848,4.3e-05
.56,0.001826,4.27e-05
.60,0.001793,4.23e-05









