0.0,0.004705,6.859300255857007e-05
0.01,0.004748,6.890573270780886e-05
0.02,0.004776,6.910861017268398e-05
0.03,0.004799,6.927481504847198e-05
0.04,0.004869,6.977822009767805e-05
0.05,0.004898,6.998571282769076e-05
0.06,0.004932,7.022819946431775e-05
0.07,0.004956,7.039886362719217e-05
0.08,0.004983,7.059036761485238e-05
0.09,0.005013,7.080254232723568e-05
0.1,0.005023,7.087312607751969e-05
0.11,0.005042,7.100704190430694e-05
0.12,0.005079,7.126710321038733e-05
0.13,0.005113,7.150524456289903e-05
0.14,0.005139,7.168681887209112e-05
0.15,0.005171,7.190966555338719e-05
0.16,0.005233,7.23394774656273e-05
0.17,0.005249,7.244998274671983e-05
0.18,0.005265,7.256031973468694e-05
0.19,0.005274,7.262231062146122e-05
0.2,0.005293,7.275300681071539e-05
0.21,0.005345,7.310950690573697e-05
0.22,0.005382,7.33621155638249e-05
0.23,0.005419,7.361385739111897e-05
0.24,0.005432,7.370210309075312e-05
0.25,0.005466,7.393240155709809e-05
0.26,0.005498,7.414849964766651e-05
0.27,0.005512,7.424284477308234e-05
0.28,0.005559,7.455870170543475e-05
0.29,0.005588,7.475292636412303e-05
0.3,0.005618,7.495331880577403e-05
0.31,0.005634,7.505997601918083e-05
0.32,0.005681,7.53724087448451e-05
0.33,0.005736,7.573638491504594e-05
0.34,0.005761,7.59012516365837e-05
0.35000000000000003,0.005791,7.609862022402245e-05
0.36,0.005812,7.623647421018367e-05
0.37,0.005835,7.638717169787085e-05
0.38,0.005868,7.660287200882223e-05
0.39,0.005901,7.681796664843454e-05
0.4,0.00593,7.700649323271383e-05
0.41000000000000003,0.005958,7.718808198161165e-05
0.42,0.005958,7.718808198161165e-05
0.43,0.005994,7.742092740338365e-05
0.44,0.006007,7.750483855863451e-05
0.45,0.006035,7.768526243760782e-05
0.46,0.006073,7.792945527847606e-05
0.47000000000000003,0.006113,7.818567643756751e-05
0.48,0.006125,7.826237921249263e-05
0.49,0.006137,7.833900688673555e-05
0.5,0.006168,7.853661566428744e-05
0.51,0.006216,7.88416133777081e-05
0.52,0.00623,7.893034904268446e-05
0.53,0.006254,7.908223567907019e-05
0.54,0.006292,7.932212806020777e-05
0.55,0.006343,7.964295323504773e-05
0.56,0.006361,7.975587752636166e-05
0.5700000000000001,0.006384,7.98999374217527e-05
0.58,0.006429,8.018104514160439e-05
0.59,0.006478,8.048602363143554e-05
0.6,0.00653,8.08084154033477e-05
0.61,0.006582,8.112952606788727e-05
0.62,0.006616,8.133879763065102e-05
0.63,0.006669,8.16639455328972e-05
0.64,0.006669,8.16639455328972e-05
0.65,0.006675,8.170067319184096e-05
0.66,0.006701,8.185963596303125e-05
0.67,0.00674,8.209750300709517e-05
0.68,0.006742,8.210968274204937e-05
0.6900000000000001,0.006747,8.214012417813842e-05
0.7000000000000001,0.006807,8.250454532933323e-05
0.71,0.006866,8.286132994346639e-05
0.72,0.006931,8.325262758616092e-05
0.73,0.006966,8.346256645946132e-05
0.74,0.007007,8.370782520170978e-05
0.75,0.007048,8.395236744726142e-05
0.76,0.007078,8.413085046521282e-05
0.77,0.007104,8.428523002282191e-05
0.78,0.007132,8.445116932286964e-05
0.79,0.007175,8.470537173048709e-05
0.8,0.007197,8.48351342310484e-05
0.81,0.007234,8.505292469985968e-05
0.8200000000000001,0.007271,8.527015890685323e-05
0.8300000000000001,0.007299,8.543418519538885e-05
0.84,0.007339,8.566796367370944e-05
0.85,0.007378,8.589528508596965e-05
0.86,0.007384,8.593020423576334e-05
0.87,0.007405,8.605230967266363e-05
0.88,0.00744,8.625543461139129e-05
0.89,0.007459,8.636550237218562e-05
0.9,0.007486,8.652167358529307e-05
0.91,0.007519,8.671216754296943e-05
0.92,0.007528,8.676404785393545e-05
0.93,0.007546,8.686771552193599e-05
0.9400000000000001,0.007588,8.710912696153026e-05
0.9500000000000001,0.007584,8.708616422830896e-05
0.96,0.007619,8.728688332160795e-05
0.97,0.007662,8.75328509760764e-05
0.98,0.007667,8.756140702387097e-05
0.99,0.0077,8.774964387392121e-05
1.0,0.007725,8.789197915623472e-05
